index,season,episode,episode_name,director,writer,character,text,text_w_direction,imdb_rating,total_votes,air_date
10988,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,Stop. That's disgusting.,Stop. That's disgusting.,8.2,2254,2007-02-01
10989,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,Leave me alone and get the male stripper.,Leave me alone and get the male stripper.,8.2,2254,2007-02-01
10990,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,Fine.,Fine.,8.2,2254,2007-02-01
10991,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,"I knew you would, Nancy.","I knew you would, Nancy.",8.2,2254,2007-02-01
10992,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,Sally.,Sally.,8.2,2254,2007-02-01
10993,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,"No preference, what do you think redhead or brunette?","No preference, what do you think redhead or brunette?",8.2,2254,2007-02-01
10994,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,Blonde.,Blonde.,8.2,2254,2007-02-01
10995,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,Nice. Do you have any blonde women?,Nice. Do you have any blonde women?,8.2,2254,2007-02-01
10996,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,,[Giggles.],8.2,2254,2007-02-01
10997,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ryan,He hasn't even said a word yet. Just giggling.,He hasn't even said a word yet. Just giggling.,8.2,2254,2007-02-01
10998,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Gotcha, oh! Yes?","[Pokes Ryan with a s*x toy.] Gotcha, oh! [Phone rings.] Yes?",8.2,2254,2007-02-01
10999,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,Are you okay?,Are you okay?,8.2,2254,2007-02-01
11000,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"I'm in the, I'm in the s*x shop.","I'm in the, I'm in the s*x shop.",8.2,2254,2007-02-01
11001,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,"Ah, gotcha. Okay, so they have Albert Einstein, Ben Franklin, or Sponge Bob Squarepants.","Ah, gotcha. Okay, so they have Albert Einstein, Ben Franklin, or Sponge Bob Squarepants.",8.2,2254,2007-02-01
11002,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Squarepants?,Squarepants?,8.2,2254,2007-02-01
11003,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,"Yep, Spongebob Squarepants.","Yep, Spongebob Squarepants.",8.2,2254,2007-02-01
11004,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,And you think that'd be sexy?,And you think that'd be sexy?,8.2,2254,2007-02-01
11005,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,"Michael referred me to a male strip club called Banana Slings. Instead, I called the Scholastic Speakers of Pennsylvania.","Michael referred me to a male strip club called Banana Slings. Instead, I called the Scholastic Speakers of Pennsylvania.",8.2,2254,2007-02-01
11006,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Hold the door please!,Hold the door please!,8.2,2254,2007-02-01
11007,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Oh.,Oh.,8.2,2254,2007-02-01
11008,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Thank you.,Thank you.,8.2,2254,2007-02-01
11009,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Oh. Hello!,Oh. Hello!,8.2,2254,2007-02-01
11010,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Hello!,Hello!,8.2,2254,2007-02-01
11011,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,You wearing a thong?,You wearing a thong?,8.2,2254,2007-02-01
11012,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,What?,What?,8.2,2254,2007-02-01
11013,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Angela,Sparkling cider is very good.,Sparkling cider is very good.,8.2,2254,2007-02-01
11014,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,I think that's champagne.,I think that's champagne.,8.2,2254,2007-02-01
11015,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Angela,,[Spits champagne back into her glass],8.2,2254,2007-02-01
11016,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Hello ladies. Who here is a history buff? Who's a fan of buff naked? Without further ado, the one, the only, the sexy Mr. Benjamin Franklin.","Hello ladies. Who here is a history buff? Who's a fan of buff naked? Without further ado, the one, the only, the sexy Mr. Benjamin Franklin.",8.2,2254,2007-02-01
11017,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"Thank you for that introduction, Mr. Scott, and good afternoon fine gentlewomen of Dunder Mifflin.","Thank you for that introduction, Mr. Scott, and good afternoon fine gentlewomen of Dunder Mifflin.",8.2,2254,2007-02-01
11018,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Half pants, right Mr. Franklin?","Half pants, right Mr. Franklin?",8.2,2254,2007-02-01
11019,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"Knickers in fact, yes!","Knickers in fact, yes!",8.2,2254,2007-02-01
11020,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"He's in his knickers. Mr. Franklin, I would say you are probably one of the sexiest presidents ever.","He's in his knickers. Mr. Franklin, I would say you are probably one of the sexiest presidents ever.",8.2,2254,2007-02-01
11021,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"Well, actually, I never was president.","Well, actually, I never was president.",8.2,2254,2007-02-01
11022,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Yes, but, Ben Franklin was.","Yes, but, Ben Franklin was.",8.2,2254,2007-02-01
11023,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Ah. I'm here to teach you a little bit about my life and the era of the founding fathers.,Ah. I'm here to teach you a little bit about my life and the era of the founding fathers.,8.2,2254,2007-02-01
11024,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,And when they came over on the Mayflower. Bow chicka bow.,And when they came over on the Mayflower. Bow chicka bow.,8.2,2254,2007-02-01
11025,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Meredith,"Wait, this is the entertainment?","Wait, this is the entertainment?",8.2,2254,2007-02-01
11026,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Yeah, alright, so I want you to give him your undivided attention and Mr. Franklin, if any of these ladies misbehave I give you permission to spank them. Especially that one.","Yeah, alright, so I want you to give him your undivided attention and Mr. Franklin, if any of these ladies misbehave I give you permission to spank them. Especially that one. [Points to Phyllis]",8.2,2254,2007-02-01
11027,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,Have you ever seen a stripper before?,Have you ever seen a stripper before?,8.2,2254,2007-02-01
11028,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,Yes. Jennifer Garner portrayed one on Alias. It was one of her many aliases.,Yes. Jennifer Garner portrayed one on Alias. It was one of her many aliases.,8.2,2254,2007-02-01
11029,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,"Yeah, me neither.","Yeah, me neither.",8.2,2254,2007-02-01
11030,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,Hey.,Hey.,8.2,2254,2007-02-01
11031,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,Hi.,Hi.,8.2,2254,2007-02-01
11032,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,"I'm Elizabeth, I'm the dancer that was requested.","I'm Elizabeth, I'm the dancer that was requested.",8.2,2254,2007-02-01
11033,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,"Okay, I specifically ordered a stripper.","Okay, I specifically ordered a stripper.",8.2,2254,2007-02-01
11034,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,I'm the stripper.,I'm the stripper.,8.2,2254,2007-02-01
11035,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,"Oh, okay good. Well in the future please identify yourself as such.","Oh, okay good. Well in the future please identify yourself as such.",8.2,2254,2007-02-01
11036,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,Oh God.,[Phone rings] Oh God.,8.2,2254,2007-02-01
11037,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,"Is she hot? Text back, ""Kind of.""","[Reading the text message] Is she hot? Text back, ""Kind of.""",8.2,2254,2007-02-01
11038,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"It was a warm June evening in 1752, the night of my fateful kite flight.","It was a warm June evening in 1752, the night of my fateful kite flight.",8.2,2254,2007-02-01
11039,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,Mr. Franklin?,Mr. Franklin?,8.2,2254,2007-02-01
11040,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Yes?,Yes?,8.2,2254,2007-02-01
11041,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,Do you have a girlfriend?,Do you have a girlfriend?,8.2,2254,2007-02-01
11042,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"I have a lovely wife, Deborah.","I have a lovely wife, Deborah.",8.2,2254,2007-02-01
11043,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,But don't you also have girlfriends in Paris? Like a lot of them?,But don't you also have girlfriends in Paris? Like a lot of them?,8.2,2254,2007-02-01
11044,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"Uh, well that is a grey area of my life. Okay? So, it was a warm June evening.","Uh, well that is a grey area of my life. Okay? So, it was a warm June evening.",8.2,2254,2007-02-01
11045,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Look at that. Nothing like grilling in the great outdoors.,Look at that. Nothing like grilling in the great outdoors.,8.2,2254,2007-02-01
11046,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ryan,Is this the same grill you grilled your foot on?,Is this the same grill you grilled your foot on?,8.2,2254,2007-02-01
11047,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,No. Yes.,No. Yes.,8.2,2254,2007-02-01
11048,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ryan,Oh gross.,Oh gross.,8.2,2254,2007-02-01
11049,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,But I got all the foot off of it.,But I got all the foot off of it.,8.2,2254,2007-02-01
11050,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,Okay Ben Franklin!,Okay Ben Franklin!,8.2,2254,2007-02-01
11051,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,Ben Franklin tied a cherry stem with his mouth!,Ben Franklin tied a cherry stem with his mouth!,8.2,2254,2007-02-01
11052,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"Well, that is because I am a renaissance man.","Well, that is because I am a renaissance man.",8.2,2254,2007-02-01
11053,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,"Ben Franklin, do you wear boxers, briefs, or pantaloons?","Ben Franklin, do you wear boxers, briefs, or pantaloons?",8.2,2254,2007-02-01
11054,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"Well, you're very saucy!","Well, you're very saucy! [Winks at Pam.]",8.2,2254,2007-02-01
11055,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Guys, beef! It's what's for dinner! Who wants some man meat?","Guys, beef! It's what's for dinner! Who wants some man meat?",8.2,2254,2007-02-01
11056,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,I do! I want some man meat!,I do! I want some man meat!,8.2,2254,2007-02-01
11057,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,"Michael, Dwight would like your man meat.","Michael, Dwight would like your man meat.",8.2,2254,2007-02-01
11058,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Well then my man meat, he shall have. There you go. Deliciousity.","Well then my man meat, he shall have. There you go. Deliciousity.",8.2,2254,2007-02-01
11059,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Stanley,Of course.,[Stanley's fork breaks.] Of course.,8.2,2254,2007-02-01
11060,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,"So I guess you have the Ben Franklin wig and the costume and you figure, how can I put this to practical use?","So I guess you have the Ben Franklin wig and the costume and you figure, how can I put this to practical use?",8.2,2254,2007-02-01
11061,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,Well I like to think that his dad was a Ben Franklin impersonator and he really pressured him into it.,Well I like to think that his dad was a Ben Franklin impersonator and he really pressured him into it.,8.2,2254,2007-02-01
11062,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,"Hey um, I wanted to talk to you. I know this is weird or whatever, but Jim told me about you guys.","Hey um, I wanted to talk to you. I know this is weird or whatever, but Jim told me about you guys.",8.2,2254,2007-02-01
11063,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,What do you mean?,What do you mean?,8.2,2254,2007-02-01
11064,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,"Well that you kissed. And we talked it through and it's totally fine, it's not a big deal. It's just a kiss. Wait- you're not still interested in him?","Well that you kissed. And we talked it through and it's totally fine, it's not a big deal. It's just a kiss. Wait- you're not still interested in him?",8.2,2254,2007-02-01
11065,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,Oh yeah.,Oh yeah.,8.2,2254,2007-02-01
11066,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,Really?,Really?,8.2,2254,2007-02-01
11067,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,"Oh no, I was confused by your phrasing. You should definitely go out with Jim. I mean, you're going out with Jim. I'm not going out with Jim. You're dating him, which is awesome, because you guys are great together.","Oh no, I was confused by your phrasing. You should definitely go out with Jim. I mean, you're going out with Jim. I'm not going out with Jim. You're dating him, which is awesome, because you guys are great together.",8.2,2254,2007-02-01
11068,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,Okay.,Okay.,8.2,2254,2007-02-01
11069,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,I'm not into Jim. Yeah.,I'm not into Jim. Yeah.,8.2,2254,2007-02-01
11070,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,"So um, well good.","So um, well good.",8.2,2254,2007-02-01
11071,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,Yeah. Sorry.,Yeah. Sorry.,8.2,2254,2007-02-01
11072,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,What are you sorry about?,What are you sorry about?,8.2,2254,2007-02-01
11073,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,"Um, what?","Um, what?",8.2,2254,2007-02-01
11074,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Karen,What are you sorry about?,What are you sorry about?,8.2,2254,2007-02-01
11075,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,Nothing. I was just thinking of something else.,Nothing. I was just thinking of something else.,8.2,2254,2007-02-01
11076,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Kevin,"Okay. The game is no limit deuce to seven lowball. Lines twenty five fifty, nickels are worth ten, dimes twenty-five, and quarters fifty. Nothing wild.","Okay. The game is no limit deuce to seven lowball. Lines twenty five fifty, nickels are worth ten, dimes twenty-five, and quarters fifty. Nothing wild.",8.2,2254,2007-02-01
11077,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,I call shuffle. Here we go.,I call shuffle. Here we go. [Spreads cards out all over the table],8.2,2254,2007-02-01
11078,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Kevin,Michael.,Michael.,8.2,2254,2007-02-01
11079,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Ah, gentlemen, the entertainment is here. Everybody I'd like to introduce you to Elizabeth.","Ah, gentlemen, the entertainment is here. Everybody I'd like to introduce you to Elizabeth.",8.2,2254,2007-02-01
11080,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,Hi guys!,Hi guys!,8.2,2254,2007-02-01
11081,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Nice outfit.,Nice outfit.,8.2,2254,2007-02-01
11082,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,I hear there's an important meeting here.,I hear there's an important meeting here.,8.2,2254,2007-02-01
11083,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Roy,I'm not really into strippers. You know what I find sexy? Pam's art. She's an artist and I appreciate that. It's very moving and sexy. The art.,I'm not really into strippers. You know what I find sexy? Pam's art. She's an artist and I appreciate that. It's very moving and sexy. The art.,8.2,2254,2007-02-01
11084,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,Hit it. So where's the groom?,Hit it. [Feel Like Makin' Love plays in background] So where's the groom?,8.2,2254,2007-02-01
11085,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,He's right there. There he is.,He's right there. There he is.,8.2,2254,2007-02-01
11086,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Bob Vance,Absolutely not. That's all you. That's all you.,Absolutely not. That's all you. That's all you.,8.2,2254,2007-02-01
11087,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Okay. Alright, I'll do it. Yeah. Lets do it. Lets do this thing. Yeah. What do I?","Okay. Alright, I'll do it. Yeah. Lets do it. Lets do this thing. Yeah. What do I?",8.2,2254,2007-02-01
11088,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,Just sit on down.,Just sit on down.,8.2,2254,2007-02-01
11089,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Alright.,Alright.,8.2,2254,2007-02-01
11090,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,Alright.,Alright.,8.2,2254,2007-02-01
11091,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Okay.,Okay.,8.2,2254,2007-02-01
11092,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,Here we go.,Here we go.,8.2,2254,2007-02-01
11093,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Here we go. Alright!,Here we go. Alright!,8.2,2254,2007-02-01
11094,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,Yeah!,Yeah!,8.2,2254,2007-02-01
11095,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Not bad! Not bad! You smell nice. Like Tide.,Not bad! Not bad! You smell nice. Like Tide.,8.2,2254,2007-02-01
11096,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,"Mmm, what's that?","Mmm, what's that?",8.2,2254,2007-02-01
11097,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,You smell like Tide detergent. Do you use Tide detergent? Ha ha ha! I have a girlfriend so...,You smell like Tide detergent. Do you use Tide detergent? Ha ha ha! I have a girlfriend so...,8.2,2254,2007-02-01
11098,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,I bet she'd be jealous.,I bet she'd be jealous. [Rips off shirt],8.2,2254,2007-02-01
11099,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Yeah she probably, yeah she would be. You know what, okay, excuse me. Please stop it, stop it. Turn off the music. This is wrong, this is wrong! This is wrong! I have a girlfriend. And you are engaged and I'm sure you have a boyfriend in prison or something so lets just clear out okay. Shame on you. Go back to work!","Yeah she probably, yeah she would be. You know what, okay, excuse me. Please stop it, stop it. Turn off the music. This is wrong, this is wrong! This is wrong! I have a girlfriend. And you are engaged and I'm sure you have a boyfriend in prison or something so lets just clear out okay. Shame on you. Go back to work!",8.2,2254,2007-02-01
11100,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,"Elizabeth, I want you to sit here. When the phone rings, answer it.","Elizabeth, I want you to sit here. When the phone rings, answer it.",8.2,2254,2007-02-01
11101,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,You want me to answer phones with my clothes on.,You want me to answer phones with my clothes on.,8.2,2254,2007-02-01
11102,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,We hired you for three hours work and we're going to get it.,We hired you for three hours work and we're going to get it.,8.2,2254,2007-02-01
11103,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,Oh I love your poster.,Oh I love your poster.,8.2,2254,2007-02-01
11104,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Angela,Thank you.,Thank you.,8.2,2254,2007-02-01
11105,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Kevin,,[Mouths 'hi' at the stripper],8.2,2254,2007-02-01
11106,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,You know I invented electricity.,You know I invented electricity.,8.2,2254,2007-02-01
11107,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,I know.,I know.,8.2,2254,2007-02-01
11108,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Well I'm sensing a little electricity right here.,Well I'm sensing a little electricity right here.,8.2,2254,2007-02-01
11109,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,Didn't Ben Franklin have syphilis?,Didn't Ben Franklin have syphilis?,8.2,2254,2007-02-01
11110,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"Yes, but I don't. My name is Gordon.","Yes, but I don't. My name is Gordon.",8.2,2254,2007-02-01
11111,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Pam,Ohhh.,Ohhh.,8.2,2254,2007-02-01
11112,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,On one hand I want to be honest with Jan and tell her the truth but on the other hand I'm afraid she's going to dump me.,On one hand I want to be honest with Jan and tell her the truth but on the other hand I'm afraid she's going to dump me.,8.2,2254,2007-02-01
11113,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"You know Michael, I fathered an illegitimate son.","You know Michael, I fathered an illegitimate son.",8.2,2254,2007-02-01
11114,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Really.,Really.,8.2,2254,2007-02-01
11115,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,But I kept all this from my wife Deborah. These things only serve to upset the women. They are the gentler s*x.,But I kept all this from my wife Deborah. These things only serve to upset the women. They are the gentler s*x.,8.2,2254,2007-02-01
11116,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Well, Ben Franklin, you're really kind of a sleezebag.","Well, Ben Franklin, you're really kind of a sleezebag.",8.2,2254,2007-02-01
11117,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Stripper? Could I ask you a question about women? Um, should I tell my girlfriend that you danced up on me?","Stripper? Could I ask you a question about women? Um, should I tell my girlfriend that you danced up on me?",8.2,2254,2007-02-01
11118,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Elizabeth,"Secrets, secrets are no fun. Secrets, secrets hurt someone.","Secrets, secrets are no fun. Secrets, secrets hurt someone.",8.2,2254,2007-02-01
11119,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Wow. Thank you.,Wow. Thank you.,8.2,2254,2007-02-01
11120,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,Care for a piece of chocolate?,Care for a piece of chocolate?,8.2,2254,2007-02-01
11121,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Chocolate! Where did you acquire it? That is a delicacy in the Amazon but it has not yet been imported to the United States.,Chocolate! Where did you acquire it? That is a delicacy in the Amazon but it has not yet been imported to the United States.,8.2,2254,2007-02-01
11122,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,Who is the king of Austria?,Who is the king of Austria?,8.2,2254,2007-02-01
11123,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Joseph the 2nd.,Joseph the 2nd.,8.2,2254,2007-02-01
11124,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,Who is the king of Prussia?,Who is the king of Prussia?,8.2,2254,2007-02-01
11125,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,Fredrick Wilhelm the 3rd.,Fredrick Wilhelm the 3rd.,8.2,2254,2007-02-01
11126,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,Who is the king of England?,Who is the king of England?,8.2,2254,2007-02-01
11127,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ben Franklin,"Why the tyrant King George, of course!","Why the tyrant King George, of course!",8.2,2254,2007-02-01
11128,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Dwight,"I don't care what Jim says, that is not the real Ben Franklin. I am 99% sure.","I don't care what Jim says, that is not the real Ben Franklin. I am 99% sure.",8.2,2254,2007-02-01
11129,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jan,"Michael, I left a meeting. What is so urgent? Are you, are you okay?","[On speaker phone] Michael, I left a meeting. What is so urgent? Are you, are you okay?",8.2,2254,2007-02-01
11130,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"Not really, look I don't know how to say this so I just will.","Not really, look I don't know how to say this so I just will.",8.2,2254,2007-02-01
11131,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jan,Okay.,Okay.,8.2,2254,2007-02-01
11132,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,I went to a bachelor party and things got a little out of hand.,I went to a bachelor party and things got a little out of hand.,8.2,2254,2007-02-01
11133,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jan,"Uh when, when did, when last night?","Uh when, when did, when last night?",8.2,2254,2007-02-01
11134,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,"No, today at work.","No, today at work.",8.2,2254,2007-02-01
11135,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jan,You went to a bachelor party at work?,You went to a bachelor party at work?,8.2,2254,2007-02-01
11136,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Michael,Yes. I kind of arranged it.,Yes. I kind of arranged it.,8.2,2254,2007-02-01
11137,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Kelly,Well I don't even think the stripper was that hot. Do you guys think she was hot?,Well I don't even think the stripper was that hot. Do you guys think she was hot?,8.2,2254,2007-02-01
11138,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ryan,Kelly don't do this.,Kelly don't do this.,8.2,2254,2007-02-01
11139,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Kelly,Do what? I just asked you a question.,Do what? I just asked you a question.,8.2,2254,2007-02-01
11140,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Ryan,You know what you're doing.,You know what you're doing.,8.2,2254,2007-02-01
11141,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Kelly,"Anyway, do you know who was totally flirting with Ben Franklin? Pam.","Anyway, do you know who was totally flirting with Ben Franklin? Pam.",8.2,2254,2007-02-01
11142,3,15,Ben Franklin,Randall Einhorn,Mindy Kaling,Jim,Really? Looks like I hired the right guy. I'm glad. Any real potential there Beesley?,Really? Looks like I hired the right guy. I'm glad. Any real potential there Beesley?,8.2,2254,2007-02-01
