doc_id,sid,tid,token,token_with_ws,lemma,upos,xpos,tid_source,relation
33,50,32,what,what ,what,PRON,WP,33,det
33,50,33,sort,sort ,sort,NOUN,NN,36,attr
33,50,34,of,of ,of,ADP,IN,33,prep
33,50,35,people,people ,people,NOUN,NNS,34,pobj
33,50,36,are,are ,be,AUX,VBP,31,ccomp
33,50,37,under,under ,under,ADP,IN,36,prep
33,50,38,the,the ,the,DET,DT,40,det
33,50,39,same,same ,same,ADJ,JJ,40,amod
33,50,40,roof,roof ,roof,NOUN,NN,37,pobj
33,50,41,with,with ,with,ADP,IN,40,prep
33,50,42,me,me,I,PRON,PRP,41,pobj
33,50,43,.,. ,.,PUNCT,.,3,punct
33,51,1,So,So ,so,ADV,RB,3,advmod
33,51,2,I,I ,I,PRON,PRP,3,nsubj
33,51,3,made,made ,make,VERB,VBD,0,root
33,51,4,myself,myself ,myself,PRON,PRP,5,nsubj
33,51,5,respectable,respectable ,respectable,ADJ,JJ,3,ccomp
33,51,6,and,and ,and,CCONJ,CC,3,cc
33,51,7,tried,tried ,try,VERB,VBD,3,conj
33,51,8,to,to ,to,PART,TO,9,aux
33,51,9,slip,slip ,slip,VERB,VB,7,xcomp
33,51,10,in,in ,in,ADP,RP,9,prt
33,51,11,behind,behind ,behind,ADP,IN,9,prep
33,51,12,Mrs.,Mrs. ,Mrs.,PROPN,NNP,13,compound
33,51,13,Kirke,Kirke,Kirke,PROPN,NNP,11,pobj
33,51,14,",",", ",",",PUNCT,",",3,punct
33,51,15,but,but ,but,CCONJ,CC,3,cc
33,51,16,as,as ,as,SCONJ,IN,18,mark
33,51,17,she,she ,she,PRON,PRP,18,nsubj
33,51,18,is,is ,be,AUX,VBZ,29,advcl
33,51,19,short,short ,short,ADJ,JJ,18,acomp
33,51,20,and,and ,and,CCONJ,CC,18,cc
33,51,21,I,I,I,PRON,PRP,22,nsubj
33,51,22,’m,’m ,’m,VERB,VBZ,18,conj
33,51,23,tall,tall,tall,ADJ,JJ,22,acomp
33,51,24,",",", ",",",PUNCT,",",29,punct
33,51,25,my,my ,my,PRON,PRP$,26,poss
33,51,26,efforts,efforts ,effort,NOUN,NNS,29,nsubj
33,51,27,at,at ,at,ADP,IN,26,prep
33,51,28,concealment,concealment ,concealment,NOUN,NN,27,pobj
33,51,29,were,were ,be,AUX,VBD,3,conj
33,51,30,rather,rather ,rather,ADV,RB,29,advmod
33,51,31,a,a ,a,DET,DT,32,det
33,51,32,failure,failure,failure,NOUN,NN,29,attr
33,51,33,.,. ,.,PUNCT,.,29,punct
33,52,1,She,She ,she,PRON,PRP,2,nsubj
33,52,2,gave,gave ,give,VERB,VBD,0,root
33,52,3,me,me ,I,PRON,PRP,2,dative
33,52,4,a,a ,a,DET,DT,5,det
33,52,5,seat,seat ,seat,NOUN,NN,2,dobj
33,52,6,by,by ,by,ADP,IN,5,prep
33,52,7,her,her,she,PRON,PRP,6,pobj
33,52,8,",",", ",",",PUNCT,",",2,punct
33,52,9,and,and ,and,CCONJ,CC,2,cc
33,52,10,after,after ,after,SCONJ,IN,13,mark
33,52,11,my,my ,my,PRON,PRP$,12,poss
33,52,12,face,face ,face,NOUN,NN,13,nsubj
33,52,13,cooled,cooled ,cool,VERB,VBD,17,advcl
33,52,14,off,off,off,ADP,RP,13,prt
33,52,15,",",", ",",",PUNCT,",",17,punct
33,52,16,I,I ,I,PRON,PRP,17,nsubj
33,52,17,plucked,plucked ,pluck,VERB,VBD,2,conj
33,52,18,up,up ,up,ADP,RP,17,prt
33,52,19,courage,courage ,courage,NOUN,NN,17,dobj
33,52,20,and,and ,and,CCONJ,CC,17,cc
33,52,21,looked,looked ,look,VERB,VBD,17,conj
33,52,22,about,about ,about,ADP,IN,21,prep
33,52,23,me,me,I,PRON,PRP,22,pobj
33,52,24,.,. ,.,PUNCT,.,17,punct
33,53,1,The,The ,the,DET,DT,3,det
33,53,2,long,long ,long,ADJ,JJ,3,amod
33,53,3,table,table ,table,NOUN,NN,4,nsubj
33,53,4,was,was ,be,AUX,VBD,0,root
33,53,5,full,full,full,ADJ,JJ,4,acomp
33,53,6,",",", ",",",PUNCT,",",4,punct
33,53,7,and,and ,and,CCONJ,CC,4,cc
33,53,8,every,every ,every,DET,DT,9,det
33,53,9,one,one ,one,NUM,CD,10,nummod
33,53,10,intent,intent ,intent,NOUN,NN,4,conj
33,53,11,on,on ,on,ADP,IN,10,prep
33,53,12,getting,getting ,get,VERB,VBG,11,pcomp
33,53,13,their,their ,their,PRON,PRP$,14,poss
33,53,14,dinner,dinner,dinner,NOUN,NN,12,dobj
33,53,15,",",", ",",",PUNCT,",",10,punct
33,53,16,the,the ,the,DET,DT,17,det
33,53,17,gentlemen,gentlemen ,gentleman,NOUN,NNS,10,appos
33,53,18,especially,especially,especially,ADV,RB,17,advmod
33,53,19,",",", ",",",PUNCT,",",17,punct
33,53,20,who,who ,who,PRON,WP,21,nsubj
33,53,21,seemed,seemed ,seem,VERB,VBD,17,relcl
33,53,22,to,to ,to,PART,TO,24,aux
33,53,23,be,be ,be,AUX,VB,24,aux
33,53,24,eating,eating ,eat,VERB,VBG,21,xcomp
33,53,25,on,on ,on,ADP,IN,24,prep
33,53,26,time,time,time,NOUN,NN,25,pobj
33,53,27,",",", ",",",PUNCT,",",17,punct
33,53,28,for,for ,for,SCONJ,IN,30,mark
33,53,29,they,they ,they,PRON,PRP,30,nsubj
33,53,30,bolted,bolted ,bolt,VERB,VBD,17,relcl
33,53,31,in,in ,in,ADP,IN,30,prep
33,53,32,every,every ,every,DET,DT,33,det
33,53,33,sense,sense ,sense,NOUN,NN,31,pobj
33,53,34,of,of ,of,ADP,IN,33,prep
33,53,35,the,the ,the,DET,DT,36,det
33,53,36,word,word,word,NOUN,NN,34,pobj
33,53,37,",",", ",",",PUNCT,",",30,punct
33,53,38,vanishing,vanishing ,vanish,VERB,VBG,30,advcl
33,53,39,as,as ,as,ADV,RB,40,advmod
33,53,40,soon,soon ,soon,ADV,RB,38,advmod
33,53,41,as,as ,as,SCONJ,IN,44,mark
33,53,42,they,they ,they,PRON,PRP,44,nsubjpass
33,53,43,were,were ,be,AUX,VBD,44,auxpass
33,53,44,done,done,do,VERB,VBN,40,advcl
33,53,45,.,. ,.,PUNCT,.,4,punct
33,54,1,There,There ,there,PRON,EX,2,expl
33,54,2,was,was ,be,VERB,VBD,0,root
33,54,3,the,the ,the,DET,DT,5,det
33,54,4,usual,usual ,usual,ADJ,JJ,5,amod
33,54,5,assortment,assortment ,assortment,NOUN,NN,2,attr
33,54,6,of,of ,of,ADP,IN,5,prep
33,54,7,young,young ,young,ADJ,JJ,8,amod
33,54,8,men,men ,man,NOUN,NNS,6,pobj
33,54,9,absorbed,absorbed ,absorb,VERB,VBN,8,acl
33,54,10,in,in ,in,ADP,IN,9,prep
33,54,11,themselves,themselves,themselves,PRON,PRP,10,pobj
33,54,12,",",", ",",",PUNCT,",",2,punct
33,54,13,young,young ,young,ADJ,JJ,14,amod
33,54,14,couples,couples ,couple,NOUN,NNS,2,attr
33,54,15,absorbed,absorbed ,absorb,VERB,VBN,14,acl
33,54,16,in,in ,in,ADP,IN,15,prep
33,54,17,each,each ,each,DET,DT,21,det
33,54,18,other,other,other,ADJ,JJ,21,amod
33,54,19,",",", ",",",PUNCT,",",21,punct
33,54,20,married,married ,married,ADJ,JJ,21,amod
33,54,21,ladies,ladies ,lady,NOUN,NNS,16,pobj
33,54,22,in,in ,in,ADP,IN,21,prep
33,54,23,their,their ,their,PRON,PRP$,24,poss
33,54,24,babies,babies,baby,NOUN,NNS,22,pobj
33,54,25,",",", ",",",PUNCT,",",15,punct
33,54,26,and,and ,and,CCONJ,CC,15,cc
33,54,27,old,old ,old,ADJ,JJ,28,amod
33,54,28,gentlemen,gentlemen ,gentleman,NOUN,NNS,15,conj
33,54,29,in,in ,in,ADP,IN,28,prep
33,54,30,politics,politics,politic,NOUN,NNS,29,pobj
33,54,31,.,. ,.,PUNCT,.,2,punct
33,55,1,I,I ,I,PRON,PRP,4,nsubj
33,55,2,do,do,do,AUX,VBP,4,aux
33,55,3,n’t,n’t ,not,PART,RB,4,neg
33,55,4,think,think ,think,VERB,VB,0,root
33,55,5,I,I ,I,PRON,PRP,7,nsubj
33,55,6,shall,shall ,shall,AUX,MD,7,aux
33,55,7,care,care ,care,VERB,VB,4,ccomp
33,55,8,to,to ,to,PART,TO,9,aux
33,55,9,have,have ,have,VERB,VB,7,xcomp
33,55,10,much,much ,much,ADJ,JJ,9,dobj
33,55,11,to,to ,to,PART,TO,12,aux
33,55,12,do,do ,do,VERB,VB,10,relcl
33,55,13,with,with ,with,ADP,IN,12,prep
33,55,14,any,any ,any,PRON,DT,13,pobj
33,55,15,of,of ,of,ADP,IN,14,prep
33,55,16,them,them,they,PRON,PRP,15,pobj
33,55,17,",",", ",",",PUNCT,",",7,punct
33,55,18,except,except ,except,SCONJ,IN,7,prep
33,55,19,one,one ,one,NUM,CD,22,nummod
33,55,20,sweetfaced,sweetfaced ,sweetfaced,ADJ,JJ,22,amod
33,55,21,maiden,maiden ,maiden,NOUN,NN,22,compound
33,55,22,lady,lady,lady,NOUN,NN,18,pobj
33,55,23,",",", ",",",PUNCT,",",22,punct
33,55,24,who,who ,who,PRON,WP,25,nsubj
33,55,25,looks,looks ,look,VERB,VBZ,22,relcl
33,55,26,as,as ,as,SCONJ,IN,29,mark
33,55,27,if,if ,if,SCONJ,IN,29,mark
33,55,28,she,she ,she,PRON,PRP,29,nsubj
33,55,29,had,had ,have,VERB,VBD,25,advcl
33,55,30,something,something ,something,PRON,NN,29,dobj
33,55,31,in,in ,in,ADP,IN,29,prep
33,55,32,her,her,she,PRON,PRP,31,pobj
33,55,33,.,. ,.,PUNCT,.,4,punct
33,55,34,  ,  ,  ,SPACE,_SP,33,dep
33,56,1,Cast,Cast ,cast,VERB,VB,0,root
33,56,2,away,away ,away,ADV,RB,1,advmod
33,56,3,at,at ,at,ADP,IN,1,prep
33,56,4,the,the ,the,DET,DT,6,det
33,56,5,very,very ,very,ADJ,JJ,6,amod
33,56,6,bottom,bottom ,bottom,NOUN,NN,3,pobj
33,56,7,of,of ,of,ADP,IN,6,prep
33,56,8,the,the ,the,DET,DT,9,det
33,56,9,table,table ,table,NOUN,NN,7,pobj
33,56,10,was,was ,be,AUX,VBD,1,auxpass
33,56,11,the,the ,the,DET,DT,12,det
33,56,12,Professor,Professor,Professor,PROPN,NNP,10,attr
33,56,13,",",", ",",",PUNCT,",",1,punct
33,56,14,shouting,shouting ,shout,VERB,VBG,1,advcl
33,56,15,answers,answers ,answer,NOUN,NNS,14,dobj
33,56,16,to,to ,to,ADP,IN,15,prep
33,56,17,the,the ,the,DET,DT,18,det
33,56,18,questions,questions ,question,NOUN,NNS,16,pobj
33,56,19,of,of ,of,ADP,IN,18,prep
33,56,20,a,a ,a,DET,DT,26,det
33,56,21,very,very ,very,ADV,RB,22,advmod
33,56,22,inquisitive,inquisitive,inquisitive,ADJ,JJ,26,amod
33,56,23,",",", ",",",PUNCT,",",26,punct
33,56,24,deaf,deaf ,deaf,ADJ,JJ,26,amod
33,56,25,old,old ,old,ADJ,JJ,26,amod
33,56,26,gentleman,gentleman ,gentleman,NOUN,NN,19,pobj
33,56,27,on,on ,on,ADP,IN,26,prep
33,56,28,one,one ,one,NUM,CD,29,nummod
33,56,29,side,side,side,NOUN,NN,27,pobj
33,56,30,",",", ",",",PUNCT,",",14,punct
33,56,31,and,and ,and,CCONJ,CC,14,cc
33,56,32,talking,talking ,talk,VERB,VBG,14,conj
33,56,33,philosophy,philosophy ,philosophy,NOUN,NN,32,dobj
33,56,34,with,with ,with,ADP,IN,32,prep
33,56,35,a,a ,a,DET,DT,36,det
33,56,36,Frenchman,Frenchman ,Frenchman,PROPN,NNP,34,pobj
33,56,37,on,on ,on,ADP,IN,36,prep
33,56,38,the,the ,the,DET,DT,39,det
33,56,39,other,other,other,ADJ,JJ,37,pobj
33,56,40,.,. ,.,PUNCT,.,1,punct
33,57,1,If,If ,if,SCONJ,IN,4,mark
33,57,2,Amy,Amy ,Amy,PROPN,NNP,4,nsubj
33,57,3,had,had ,have,AUX,VBD,4,aux
33,57,4,been,been ,be,AUX,VBN,10,advcl
33,57,5,here,here,here,ADV,RB,4,advmod
33,57,6,",",", ",",",PUNCT,",",10,punct
33,57,7,she,she,she,PRON,PRP,10,nsubj
33,57,8,’d,’d ,’d,AUX,MD,10,aux
33,57,9,have,have ,have,AUX,VBP,10,aux
33,57,10,turned,turned ,turn,VERB,VBN,0,root
33,57,11,her,her ,she,PRON,PRP,10,dobj
33,57,12,back,back ,back,ADV,RB,10,advmod
33,57,13,on,on ,on,ADP,IN,12,prep
33,57,14,him,him ,he,PRON,PRP,13,pobj
33,57,15,forever,forever ,forever,ADV,RB,10,advmod
33,57,16,because,because,because,SCONJ,IN,23,mark
33,57,17,",",", ",",",PUNCT,",",23,punct
33,57,18,sad,sad ,sad,ADJ,JJ,23,advcl
33,57,19,to,to ,to,PART,TO,20,aux
33,57,20,relate,relate,relate,VERB,VB,18,xcomp
33,57,21,",",", ",",",PUNCT,",",23,punct
33,57,22,he,he ,he,PRON,PRP,23,nsubj
33,57,23,had,had ,have,VERB,VBD,10,advcl
33,57,24,a,a ,a,DET,DT,26,det
33,57,25,great,great ,great,ADJ,JJ,26,amod
33,57,26,appetite,appetite,appetite,NOUN,NN,23,dobj
33,57,27,",",", ",",",PUNCT,",",23,punct
33,57,28,and,and ,and,CCONJ,CC,23,cc
33,57,29,shoveled,shoveled ,shovel,VERB,VBD,23,conj
33,57,30,in,in ,in,ADP,IN,29,prep
33,57,31,his,his ,his,PRON,PRP$,32,poss
33,57,32,dinner,dinner ,dinner,NOUN,NN,30,pobj
33,57,33,in,in ,in,ADP,IN,29,prep
33,57,34,a,a ,a,DET,DT,35,det
33,57,35,manner,manner ,manner,NOUN,NN,33,pobj
33,57,36,which,which ,which,PRON,WDT,39,nsubj
33,57,37,would,would ,would,AUX,MD,39,aux
33,57,38,have,have ,have,AUX,VB,39,aux
33,57,39,horrified,horrified ,horrify,VERB,VBN,35,relcl
33,57,40,‘,‘,',PUNCT,``,39,punct
33,57,41,her,her ,her,PRON,PRP$,42,poss
33,57,42,ladyship,ladyship,ladyship,NOUN,NN,39,dobj
33,57,43,’,’,',PUNCT,'',42,punct
33,57,44,.,. ,.,PUNCT,.,10,punct
33,58,1,I,I ,I,PRON,PRP,2,nsubj
33,58,2,did,did,do,VERB,VBD,0,root
33,58,3,n’t,n’t ,not,PART,RB,2,punct
33,58,4,mind,mind,mind,VERB,VB,2,dobj
33,58,5,",",", ",",",PUNCT,",",2,punct
33,58,6,for,for ,for,SCONJ,IN,8,mark
33,58,7,I,I ,I,PRON,PRP,8,nsubj
33,58,8,like,like ,like,VERB,VBP,2,advcl
33,58,9,‘,‘,',PUNCT,``,8,punct
33,58,10,to,to ,to,PART,TO,11,aux
33,58,11,see,see ,see,VERB,VB,8,xcomp
33,58,12,folks,folks ,folk,NOUN,NNS,13,nsubj
33,58,13,eat,eat ,eat,VERB,VB,11,ccomp
33,58,14,with,with ,with,ADP,IN,13,prep
33,58,15,a,a ,a,DET,DT,16,det
33,58,16,relish,relish,relish,NOUN,NN,14,pobj
33,58,17,’,’,',PUNCT,'',11,punct
33,58,18,",",", ",",",PUNCT,",",11,punct
33,58,19,as,as ,as,SCONJ,IN,21,mark
33,58,20,Hannah,Hannah ,Hannah,PROPN,NNP,21,nsubj
33,58,21,says,says,say,VERB,VBZ,11,advcl
33,58,22,",",", ",",",PUNCT,",",8,punct
33,58,23,and,and ,and,CCONJ,CC,2,cc
33,58,24,the,the ,the,DET,DT,26,det
33,58,25,poor,poor ,poor,ADJ,JJ,26,amod
33,58,26,man,man ,man,NOUN,NN,29,nsubj
33,58,27,must,must ,must,AUX,MD,29,aux
33,58,28,have,have ,have,AUX,VB,29,aux
33,58,29,needed,needed ,need,VERB,VBN,2,conj
33,58,30,a,a ,a,DET,DT,31,det
33,58,31,deal,deal ,deal,NOUN,NN,29,dobj
33,58,32,of,of ,of,ADP,IN,31,prep
33,58,33,food,food ,food,NOUN,NN,32,pobj
33,58,34,after,after ,after,ADP,IN,29,prep
33,58,35,teaching,teaching ,teach,VERB,VBG,34,pcomp
33,58,36,idiots,idiots ,idiot,NOUN,NNS,35,dobj
33,58,37,all,all ,all,DET,DT,38,det
33,58,38,day,day,day,NOUN,NN,35,npadvmod
33,58,39,.,. ,.,PUNCT,.,29,punct
33,58,40,  ,  ,  ,SPACE,_SP,39,dep
33,59,1,As,As ,as,SCONJ,IN,3,mark
33,59,2,I,I ,I,PRON,PRP,3,nsubj
33,59,3,went,went ,go,VERB,VBD,14,advcl
33,59,4,upstairs,upstairs ,upstairs,ADV,RB,3,advmod
33,59,5,after,after ,after,ADP,IN,3,prep
33,59,6,dinner,dinner,dinner,NOUN,NN,5,pobj
33,59,7,",",", ",",",PUNCT,",",14,punct
33,59,8,two,two ,two,NUM,CD,14,nsubj
33,59,9,of,of ,of,ADP,IN,8,prep
33,59,10,the,the ,the,DET,DT,12,det
33,59,11,young,young ,young,ADJ,JJ,12,amod
33,59,12,men,men ,man,NOUN,NNS,9,pobj
33,59,13,were,were ,be,AUX,VBD,14,aux
33,59,14,settling,settling ,settle,VERB,VBG,0,root
33,59,15,their,their ,their,PRON,PRP$,16,poss
33,59,16,hats,hats ,hat,NOUN,NNS,14,dobj
33,59,17,before,before ,before,ADP,IN,14,prep
33,59,18,the,the ,the,DET,DT,20,det
33,59,19,hall,hall ,hall,NOUN,NN,20,compound
33,59,20,mirror,mirror,mirror,NOUN,NN,17,pobj
33,59,21,",",", ",",",PUNCT,",",14,punct
33,59,22,and,and ,and,CCONJ,CC,14,cc
33,59,23,I,I ,I,PRON,PRP,24,nsubj
33,59,24,heard,heard ,hear,VERB,VBD,14,conj
33,59,25,one,one ,one,NUM,CD,26,nsubj
33,59,26,say,say ,say,VERB,VB,24,ccomp
33,59,27,low,low ,low,ADJ,JJ,26,acomp
33,59,28,to,to ,to,ADP,IN,27,prep
33,59,29,the,the ,the,DET,DT,30,det
33,59,30,other,other,other,ADJ,JJ,28,pobj
33,59,31,",",", ",",",PUNCT,",",26,punct
33,59,32,“,“,"""",PUNCT,``,26,punct
33,59,33,Who,Who,who,PRON,WP,34,nsubj
33,59,34,’s,’s ,’s,VERB,VBP,26,ccomp
33,59,35,the,the ,the,DET,DT,37,det
33,59,36,new,new ,new,ADJ,JJ,37,amod
33,59,37,party,party,party,NOUN,NN,34,nsubj
33,59,38,?,?,?,PUNCT,.,24,punct
33,59,39,”,” ,"""",PUNCT,'',24,punct
33,59,40,  ,  ,  ,SPACE,_SP,39,dep
33,60,1,“,“,"""",PUNCT,``,2,punct
33,60,2,Governess,Governess,Governess,PROPN,NNP,0,root
33,60,3,",",", ",",",PUNCT,",",2,punct
33,60,4,or,or ,or,CCONJ,CC,2,cc
33,60,5,something,something ,something,PRON,NN,2,conj
33,60,6,of,of ,of,ADP,IN,5,prep
33,60,7,that,that ,that,DET,DT,8,det
33,60,8,sort,sort,sort,NOUN,NN,6,pobj
33,60,9,.,.,.,PUNCT,.,2,punct
33,60,10,”,” ,"""",PUNCT,'',2,punct
33,60,11,  ,  ,  ,SPACE,_SP,10,dep
33,61,1,“,“,"""",PUNCT,``,5,punct
33,61,2,What,What ,what,PRON,WP,4,det
33,61,3,the,the ,the,DET,DT,4,det
33,61,4,deuce,deuce ,deuce,NOUN,NN,5,attr
33,61,5,is,is ,be,AUX,VBZ,0,root
33,61,6,she,she ,she,PRON,PRP,5,nsubj
33,61,7,at,at ,at,ADP,IN,5,prep
33,61,8,our,our ,our,PRON,PRP$,9,poss
33,61,9,table,table ,table,NOUN,NN,7,pobj
33,61,10,for,for,for,ADP,IN,5,prep
33,61,11,?,?,?,PUNCT,.,5,punct
33,61,12,”,” ,"""",PUNCT,'',5,punct
33,61,13,  ,  ,  ,SPACE,_SP,12,dep
33,62,1,“,“,"""",PUNCT,``,2,punct
33,62,2,Friend,Friend ,friend,NOUN,NN,0,root
33,62,3,of,of ,of,ADP,IN,2,prep
33,62,4,the,the ,the,DET,DT,6,det
33,62,5,old,old ,old,ADJ,JJ,6,amod
33,62,6,lady,lady,lady,NOUN,NN,3,pobj
33,62,7,’s,’s,’s,PUNCT,'',2,appos
33,62,8,.,.,.,PUNCT,.,2,punct
33,62,9,”,” ,"""",PUNCT,'',2,punct
33,62,10,  ,  ,  ,SPACE,_SP,9,dep
33,63,1,“,“,"""",PUNCT,``,3,punct
33,63,2,Handsome,Handsome ,handsome,ADJ,JJ,3,amod
33,63,3,head,head,head,NOUN,NN,0,root
33,63,4,",",", ",",",PUNCT,",",3,punct
33,63,5,but,but ,but,CCONJ,CC,3,cc
33,63,6,no,no ,no,DET,DT,7,det
33,63,7,style,style,style,NOUN,NN,3,conj
33,63,8,.,.,.,PUNCT,.,3,punct
33,63,9,”,” ,"""",PUNCT,'',3,punct
33,63,10,  ,  ,  ,SPACE,_SP,9,dep
33,64,1,“,“,"""",PUNCT,``,4,punct
33,64,2,Not,Not ,not,PART,RB,4,neg
33,64,3,a,a ,a,DET,DT,4,det
33,64,4,bit,bit ,bit,NOUN,NN,0,root
33,64,5,of,of ,of,ADP,IN,4,prep
33,64,6,it,it,it,PRON,PRP,5,pobj
33,64,7,.,. ,.,PUNCT,.,4,punct
33,65,1,Give,Give ,give,VERB,VB,0,root
33,65,2,us,us ,we,PRON,PRP,1,dative
33,65,3,a,a ,a,DET,DT,4,det
33,65,4,light,light ,light,NOUN,NN,1,dobj
33,65,5,and,and ,and,CCONJ,CC,1,cc
33,65,6,come,come ,come,VERB,VB,1,conj
33,65,7,on,on,on,ADP,RP,6,prt
33,65,8,.,.,.,PUNCT,.,1,punct
33,65,9,”,” ,"""",PUNCT,'',1,punct
33,65,10,  ,  ,  ,SPACE,_SP,9,dep
33,66,1,I,I ,I,PRON,PRP,2,nsubj
33,66,2,felt,felt ,feel,VERB,VBD,0,root
33,66,3,angry,angry ,angry,ADJ,JJ,2,acomp
33,66,4,at,at ,at,ADP,IN,3,prep
33,66,5,first,first,first,ADV,RB,4,pcomp
33,66,6,",",", ",",",PUNCT,",",2,punct
33,66,7,and,and ,and,CCONJ,CC,2,cc
33,66,8,then,then ,then,ADV,RB,12,advmod
33,66,9,I,I ,I,PRON,PRP,12,nsubj
33,66,10,did,did,do,AUX,VBD,12,aux
33,66,11,n’t,n’t ,n’t,NOUN,NN,12,neg
33,66,12,care,care,care,NOUN,NN,2,conj
33,66,13,",",", ",",",PUNCT,",",12,punct
33,66,14,for,for ,for,SCONJ,IN,17,mark
33,66,15,a,a ,a,DET,DT,16,det
33,66,16,governess,governess ,governess,NOUN,NN,17,nsubj
33,66,17,is,is ,be,AUX,VBZ,2,advcl
33,66,18,as,as ,as,ADV,RB,19,advmod
33,66,19,good,good ,good,ADJ,JJ,17,acomp
33,66,20,as,as ,as,ADP,IN,19,prep
33,66,21,a,a ,a,DET,DT,22,det
33,66,22,clerk,clerk,clerk,NOUN,NN,20,pobj
33,66,23,",",", ",",",PUNCT,",",17,punct
33,66,24,and,and ,and,CCONJ,CC,17,cc
33,66,25,I,I,I,PRON,PRP,27,nsubj
33,66,26,’ve,’ve ,’ve,AUX,VBP,27,aux
33,66,27,got,got ,get,VERB,VBN,17,conj
33,66,28,sense,sense,sense,NOUN,NN,27,dobj
33,66,29,",",", ",",",PUNCT,",",27,punct
33,66,30,if,if ,if,SCONJ,IN,32,mark
33,66,31,I,I ,I,PRON,PRP,32,nsubj
33,66,32,have,have,have,VERB,VBP,27,advcl
33,66,33,n’t,n’t ,n’t,NOUN,NN,34,nummod
33,66,34,style,style,style,NOUN,NN,32,dobj
33,66,35,",",", ",",",PUNCT,",",34,punct
33,66,36,which,which ,which,PRON,WDT,37,nsubj
33,66,37,is,is ,be,AUX,VBZ,34,relcl
33,66,38,more,more ,more,ADJ,JJR,37,acomp
33,66,39,than,than ,than,SCONJ,IN,42,mark
33,66,40,some,some ,some,DET,DT,41,det
33,66,41,people,people ,people,NOUN,NNS,42,nsubj
33,66,42,have,have,have,VERB,VBP,38,advcl
33,66,43,",",", ",",",PUNCT,",",27,punct
33,66,44,judging,judging ,judge,VERB,VBG,27,advcl
33,66,45,from,from ,from,ADP,IN,44,prep
33,66,46,the,the ,the,DET,DT,47,det
33,66,47,remarks,remarks ,remark,NOUN,NNS,45,pobj
33,66,48,of,of ,of,ADP,IN,47,prep
33,66,49,the,the ,the,DET,DT,51,det
33,66,50,elegant,elegant ,elegant,ADJ,JJ,51,amod
33,66,51,beings,beings ,being,NOUN,NNS,48,pobj
33,66,52,who,who ,who,PRON,WP,53,nsubj
33,66,53,clattered,clattered ,clatter,VERB,VBD,51,relcl
33,66,54,away,away,away,ADV,RB,53,advmod
33,66,55,",",", ",",",PUNCT,",",44,punct
33,66,56,smoking,smoking ,smoke,VERB,VBG,44,conj
33,66,57,like,like ,like,ADP,IN,56,prep
33,66,58,bad,bad ,bad,ADJ,JJ,59,amod
33,66,59,chimneys,chimneys,chimney,NOUN,NNS,57,pobj
33,66,60,.,. ,.,PUNCT,.,2,punct
33,67,1,I,I ,I,PRON,PRP,2,nsubj
33,67,2,hate,hate ,hate,VERB,VBP,0,root
33,67,3,ordinary,ordinary ,ordinary,ADJ,JJ,4,amod
33,67,4,people,people,people,NOUN,NNS,2,dobj
33,67,5,!,! ,!,PUNCT,.,2,punct
33,67,6,  ,  ,  ,SPACE,_SP,5,dep
33,68,1,Thursday,Thursday ,Thursday,PROPN,NNP,4,npadvmod
33,68,2,  ,  ,  ,SPACE,_SP,1,dep
33,68,3,Yesterday,Yesterday ,yesterday,NOUN,NN,4,nsubj
33,68,4,was,was ,be,AUX,VBD,0,root
33,68,5,a,a ,a,DET,DT,7,det
33,68,6,quiet,quiet ,quiet,ADJ,JJ,7,amod
33,68,7,day,day ,day,NOUN,NN,4,attr
33,68,8,spent,spent ,spend,VERB,VBN,7,acl
33,68,9,in,in ,in,ADP,IN,8,prep
33,68,10,teaching,teaching,teaching,NOUN,NN,9,pobj
33,68,11,",",", ",",",PUNCT,",",8,punct
33,68,12,sewing,sewing,sewing,NOUN,NN,8,conj
33,68,13,",",", ",",",PUNCT,",",12,punct
33,68,14,and,and ,and,CCONJ,CC,12,cc
33,68,15,writing,writing ,write,VERB,VBG,12,conj
33,68,16,in,in ,in,ADP,IN,15,prep
33,68,17,my,my ,my,PRON,PRP$,19,poss
33,68,18,little,little ,little,ADJ,JJ,19,amod
33,68,19,room,room,room,NOUN,NN,15,dobj
33,68,20,",",", ",",",PUNCT,",",19,punct
33,68,21,which,which ,which,PRON,WDT,22,nsubj
33,68,22,is,is ,be,AUX,VBZ,19,relcl
33,68,23,very,very ,very,ADV,RB,24,advmod
33,68,24,cozy,cozy,cozy,ADJ,JJ,22,acomp
33,68,25,",",", ",",",PUNCT,",",19,punct
33,68,26,with,with ,with,ADP,IN,15,prep
33,68,27,a,a ,a,DET,DT,28,det
33,68,28,light,light ,light,NOUN,NN,26,pobj
33,68,29,and,and ,and,CCONJ,CC,28,cc
33,68,30,fire,fire,fire,NOUN,NN,28,conj
33,68,31,.,. ,.,PUNCT,.,4,punct
33,69,1,I,I ,I,PRON,PRP,2,nsubj
33,69,2,picked,picked ,pick,VERB,VBD,0,root
33,69,3,up,up ,up,ADP,RP,2,prt
33,69,4,a,a ,a,DET,DT,5,quantmod
33,69,5,few,few ,few,ADJ,JJ,6,nummod
33,69,6,bits,bits ,bit,NOUN,NNS,2,dobj
33,69,7,of,of ,of,ADP,IN,6,prep
33,69,8,news,news ,news,NOUN,NN,7,pobj
33,69,9,and,and ,and,CCONJ,CC,2,cc
